PERS,بالاسيوس,واعترف بالاسيوس رسميا بفوز كالديرون ، ولكن فيلار مير يقاتل من اجل ضم الاصوات التي وصلت عن طريق البريد ، رغم انه يقول انه سيحترم جميع القرارات التي سيتخذها مجلس الادارة في الوقت الحالي .
PERS,مسعود,الشوط الثاني لم يختلف عن سابقه حيث واصل الجزيرة أداءه المتوازن في المباراة وبدأ يركز في هجماته التي شنها على حارس قطر مستغلا خبرة دياكيه في الوسط وظهر خط الدفاع بقيادة خلف سالم ويوسف عبد الله وسالم مسعود مترابط ومنسجم إلى حد كبير وتمكنوا من قطع الطريق على الهجوم القطري ، كما قدم عبد الله قاسم في الهجوم دورا كبيرا وبالذات في توفير العمق الهجومي. وبالرغم من السيطرة الميدانية للجزيرة إلا أن الفريق لم يتمكن من ترجمتها بالشكل المناسب وتجاه هذا الوضع يجري فيرسلاين أول تغييراته في المباراة بإشراك يوسف عبد العزيز بديلا لناصر مسعود لزيادة فاعلية الوسط ، وتشهد الدقيقة 28 فرصة ذهبية للجزيرة لتسجيل هدف التقدم عندما حول البديل يوسف حسن كرة عرضية لدياكيه وهو المنطلق إلى الأمام والذي لعب الكرة مباشرة أمام المرمى ولكن تسديدة افتقدت التركيز المطلوب. وحصل لاعب فريق الجزيرة حمد محمد على جائزة أفضل لاعب في المباراة نظرا لمستواه الفني العالي وجهده الكبير في اللقاء حيث اختارت اللجنة المشرفة على الجائزة حمد بالرغم من حصوله على بطاقة صفراء في المباراة .
PERS,سلطان,> مع تقديرنا للمطرب سعود أبو سلطان ، لماذا لم تختاري اسم نجم خليجي يستطيع ان يكون نجم شباك ويجذب الجمهور ؟ ـ نجوم الطرب في الامارات معدودون ، وانا كنت مصممة على مطرب اماراتي حتى نعطي الصبغة الاماراتية للفيلم .
PERS,أولمرت,كما طالب العديد من الإسرائيليين بإقالة قيادات كبيرة في الجيش والحكومة الإسرائيلية ، تشمل أولمرت ووزير الدفاع عمير بيرتس ودان حالوتس My Search History أحدث خدمات جوجل للباحثين يواصل محرك بحث ( جوجل ) ريادته بتقديم خدمة جديدة تتيح للباحث استرجاع عمليات البحث الأخيرة التي أجراها عبر المحرك بكلماتها المفتاحية ونتائجها ، لسرعة الوصول لها مجدداً .
PERS,حيدر,علي بن أبي طالب بن عبد المطلب الهاشمي القرشي لقبه أمير المؤمنين كنيته أبو الحسن أبو تراب و حيدر ، ولد سنة 600م في مكة ، وتربى فى بيت رسول الإسلام محمد ( صلى الله عليه واله وسلم ) الذي آخاه ثم زوجه ابنته فاطمة الزهراء عليها السلام سيدة نساء العالمين .
PERS,برديتش,وفي بقية مباريات الدور الثاني فاز الروسي نيكولاي دافيدنكو المصنف سابعا على الفرنسي نيكولا ماهو 6 - صفر ثم بالانسحاب ، والتشيلي فرناندو غونزاليز العاشر على التشيكي يان هاييك 6 - 4 و6 - 4 و6 - 2 ، والتشيكي توماس برديتش الثاني عشر على الألماني فلوريان ماير 6 - 1 و3 - 6 و6 - 3 و6 - 3 ، والألماني طومي هامس الرابع عشر على الهولندي رايمون سلويتر 6 - 4 و6 - 2 و6 - 3 .
PERS,شملان,ويأتي بدء سريان ولاية صالح الأخيرة حسب الدستور بعد يوم من إقرار أحزاب اللقاء المشترك المعارض بنتائج الانتخابات الرئاسية التي أسفرت عن فوز صالح بنسبة 77% من أصوات الناخبين مقابل حصول مرشحها فيصل بن شملان على 21% .
PERS,ووائل,وضمت قائمة الزمالك الأولى كلاً من وائل زنجا ومحمد عبدالمنصف ووائل القباني وطارق السيد وتامر أبو جبل ومحمود محمود وعمرو الصفتي وأسامة حسن ويوسف حمدي وأحمد حسام والمعتز بالله اينو وتامر عبدالحميد ومحمد ابو العلا وعلاء عبدالغني وجمال حمزة ومصطفى جعفر وعمرو زكي وعبدالحليم علي وهاني العجيزي وحازم أمام وليد عبداللطيف وإبراهيم سعيد ومحمد عبدالواحد وجونيور بينما خرج من القائمة الرباعي مدحت عبدالهادي واحمد البكري وعادل فتحي وفرج شلبي .
PERS,تيبساروفيتش,بقية النتائج : صعد للدور ذاته التشيلي فرناندو غونزاليز الثالث بتغلبه على مولر وصيف بطل العام الماضي 7 - 6 و 7 - 6 والروسي دميتري تورسونوف بفوزه على التايلاندي داناي أودومتشوك 7 - 6 و 7 - 6 ، والروسي إيغور كونيتسين بتغلبه على الصربي يانكو تيبساروفيتش 4 - 6 و 6 - 1 و 6 - 2 .
PERS,فاطمة,علي بن أبي طالب بن عبد المطلب الهاشمي القرشي لقبه أمير المؤمنين كنيته أبو الحسن أبو تراب و حيدر ، ولد سنة 600م في مكة ، وتربى فى بيت رسول الإسلام محمد ( صلى الله عليه واله وسلم ) الذي آخاه ثم زوجه ابنته فاطمة الزهراء عليها السلام سيدة نساء العالمين .
PERS,داليما,المشاركة الأوروبية وقد أعلن وزير الخارجية الإيطالي ماسيمو داليما أن بلاده تعتزم المشاركة بما يتراوح بين ألفين وثلاثة آلاف جندي شريطة أن تحترم إسرائيل الهدنة .
ORG,الاتحاد,"وأشاد مدير الاتحاد المصري للمصارعة مصطفى عبد الله بفوز عبد الفتاح الشهير ب ـ "" بوجي "" وقال إنه يفتح آفاقا جديدة أمام المصارعين المصريين لإحراز ميداليات في أولمبياد بكين 2008 ."
ORG,الاتحاد,جدير بالذكر أن المنتخب الأسترالي يخوض التصفيات الآسيوية بعد موافقة الاتحاد القاري والفيفا على انضمامه إلى كنف القارة الآسيوية أواخر العام الماضي .
ORG,نيويورك,"وجبهة الخلاص الوطني تحالف جديد للمتمردين الذين لم يوقعوا اتفاق السلام والذين تصفهم الحكومة بالارهابيين بعد قرارهم استئناف العمليات الحربية الدول الغربية وضعت لائحة بالعقوبات على طهران عواصم ـ وكالات ـ ذكرت صحيفة "" نيويورك تايمز "" أمس أن الولايات المتحدة وبريطانيا وفرنسا وألمانيا اتفقت على لائحة من العقوبات سيتم العمل على فرضها على إيران ."
ORG,الشيعة,وفيما عدا الفرق الباطنية التي شذت عن حدود الاختلاف الإسلامي المتعارف عليها ، فقد نشأت الفرق الإسلامية الرئيسية - مثل الشيعة الاثني عشرية - في قلب الاجتماع السني وفي ظل سلطته السياسية .
ORG,الإسلامي,واستشهد الفلسطينيون الثلاثة وهم ناشطون في سرايا القدس الجناح العسكري لحركة الجهاد الإسلامي بقذائف مدفعية أطلقها الجيش الإسرائيلي عليهم بينما كانوا قرب الحدود بين إسرائيل وقطاع غزة في بلدة القرارة في شرق خان يونس .
ORG,طالبان,وهناك ايضا الصحافية ايفون ريدلي ، التي عرفت طعم الاسلام في سجون طالبان ، نهاية عام 2001 .
ORG,الافريقي,وينص القرار على نشر قوة تابعة للامم المتحدة قوامها 17300 جندي لتحل مكان قوة الاتحاد الافريقي التي تعاني من نقص في التمويل والمعدات ولم تتمكن من وقف اعمال العنف في هذا الاقليم السوداني المضطرب .
ORG,جنوب,وفي جوهانسبرغ أهدر منتخب جنوب أفريقيا نقطتين ثمينتين عندما تعادل مع ضيفه الكونغولي من دون أهداف ضمن منافسات المجموعة الحادية عشرة ، في مباراة شهدت تألق مدافع الكونغو كريستوفر سامبا المحترف في هرتا برلين وحارس المرمى باريل موكو .
ORG,الأمم,"في حين تعهد تيري رود لارسن , وفيجاي نامبيار موفدي الأمم المتحدة , يزوران بيروت ـ ضمن بعثة الأمم المتحدة ـ بيروت , بأن يبلغا إسرائيل بضرورة وقف انتهاكاتها ."
ORG,University,"وكشف مركز الخليج للأبحاث عن برنامج للدراسة بالمراسلة مدته سنتين لدرجة الماجستير تحت عنوان "" العلاقات الدولية على شبكة الإنترنت "" ( International Relations Online ) ، والذي سيتوفر للطلاب والمتخصصين ابتداءً من شهر نوفمبر / تشرين الثاني بالتعاون مع "" جامعة فري "" ( Free University of Berlin ) في برلين ."
ORG,المسيرة,رحلة شاقة للمغرب التطواني إلى العيون لمواجهة شباب المسيرة : تنتظر فريق المغرب التطواني رحلة طويلة وشاقة إلى جنوب المغرب حيث سيحل ضيفا على فريق شباب المسيرة .
ORG,الأمم,فؤاد السنيورة قال إن واشنطن أعطت فرصة لإسرائيل كي تتابع عدوانها ( الفرنسية ) كما دعا مندوب فرنسا لدى الأمم المتحدة جان مارك دو لا سابليير مجلس الأمن إلى مناقشة عاجلة للإعلان عن هدنة إنسانية ، ووقف دائم لإطلاق النار في لبنان .
ORG,الدولة,كانت سلسلة أحداث غير المتوقعة هي التي أخرجت البوسنة من الدولة العثمانية ، ففي عام 1877 م أعلنت روسيا الحرب على الدولة العثمانية انتقاما لهزيمة أتباعها الصرب والجبل الأسود وتمكنت من تحقيق النصر وانتزاع مكاسب كثيرة في معاهدة سان ستيفانو وهو ما لم يعجب إمبراطورية النمسا والمجر بسبب تغير موازين القوى لمصلحة الروس في البلقان ، فضغطت فيينا إلى أن تمكنت مع دول أوربية أخرى من عقد مؤتمر ثان في برلين قسمت فيه الغنائم مرة أخرى ، فذهبت البوسنة والهرسك للنمساويين واقتطعت مقدونيا من بلغاريا للعثمانيين وحصلت كل من صربيا والجبل الأسود على استقلالهما .
ORG,بكلية,وكان ترتيب محفوظ الثاني على زملائه ولكن لجنة شكلها قسم الفلسفة بكلية الآداب جامعة القاهرة اختارت اثنين غيره لبعثة إلى فرنسا لدراسة الفلسفة واستبعدته من استكمال الدراسات العليا .
ORG,الإسلامية,"وفي شرق مدينة غزة أصيب خمسة فلسطينيين بينهم ثلاثة ناشطين من حركة المقاومة الإسلامية حماس بنيران الجيش الإسرائيلي عندما توغلت قوة من الجيش الإسرائيلي مدعومة بعدد من الدبابات والمدرعات قرب حاجز "" ناحال عوز "" الإسرائيلي في شرق منطقة الشجاعية شرق مدينة غزة ."
ORG,الإسرائيلي,"وفي شرق مدينة غزة أصيب خمسة فلسطينيين بينهم ثلاثة ناشطين من حركة المقاومة الإسلامية حماس بنيران الجيش الإسرائيلي عندما توغلت قوة من الجيش الإسرائيلي مدعومة بعدد من الدبابات والمدرعات قرب حاجز "" ناحال عوز "" الإسرائيلي في شرق منطقة الشجاعية شرق مدينة غزة ."
LOC,نيو,"ويبدأ الفيلم بلقطات تحوي تناقضا مثيرا للسخرية بين استعراضات وحفلات كانت تقام في نيو أورليانز وأخرى لحطام وجثث طافية على المياه ومنازل مدمرة وفي الخلفية أغنية "" هل تعرف ماذا يعني أن تفتقد نيو أورليانز "" ."
LOC,افغانستان,وقال انه مر شخصيا بتجربة مماثلة عندما ذهب الى باكستان كممرض لمد يد العون ضمن جمعيات الاغاثة الخيرية ، عقب الزلزال الذي ضرب انحاء واسعة من باكستان في اكتوبر ( تشرين الاول ) 2005 ، وكان يود الذهاب الى افغانستان وتوجه الى بيشاور الحدودية ، ولجأ الى منظمات اسلامية قد تساعده على عبور الحدود والتوجه الى افغانستان ، لان نفسه اشتاقت اليها كثيرا ، رغم انه لم يزرها في حياته ، من كثرة ما سمعه عنها من اصدقائه ، لكن البعض في بيشاور حذروه ، انه بالرغم من هيئته ولحيته وثقتهم به ، الا ان حركة طالبان قد تقبض عليه وتطلب فدية او تعدمه بزعم وادعاء انه جاسوس للاميركيين .
LOC,بإثيوبيا,كما أن الرئيس المؤقت عبد الله يوسف كان دائما على علاقات وثيقة بإثيوبيا .
LOC,لندن,ويقول خالد في اتصال هاتفي اجرته معه « الشرق الاوسط » اول من امس انه كان يكره الاسلام قبل ست سنوات ، وبصفة خاصة صوت الاذان ، لكن الله كان قد اعد له رحلة اخرى غيرت مجرى حياته ، فهو اليوم لا يصلي الفجر إلا في مسجد شرقي لندن قرب منزله .
LOC,والباكستان,""" من جانبه ، قال الرئيس مشرف ان الاردن والباكستان يقفان على ارضية مشتركة لجهة القضايا التي تؤثر تأثيرا مباشرا على الامة الاسلامية ."
LOC,سيلاكاب,وأشار مسؤول في شرطة سومانتايوان الواقعة وسط جاوا إلى أن 77 شخصا قتلوا في إقليم سيلاكاب القريب وفقد 70 آخرون .
LOC,مكة,ثالثاً : اذا كانت لحظة ولادة الهلال فلكيا « لحظة الاقتران » « new moon » : قد حصلت قبل غروب الشمس في مكة المكرمة ولكن القمر يغرب قبل غروب الشمس في مكة المكرمة من مساء ذلك اليوم .
LOC,النرويج,وبالفعل انطلقت بدراجتي صباح يوم الاحد 3 سبتمبر لأبدأ المغامرة ، كنت أشعر ببعض الرهبة ولكن تصميمي مكنني من أن أواصل الرحلة التي عبرت خلالها علي حوالي 13 دولة هي : النرويج ، الدانمارك ، المانيا ، سويسرا ، مجموعة دول يوغسلافيا السابقة ، مقدونيا ، اليونان ، بلغاريا ، تركيا ، سويسرا ، الأردن ، السعودية وصولا لقطر .
LOC,أوروبا,اليونان على بعد خطوتين من اللقب العالمي ( رويترز ) انتصارات متتالية وفي المباراة الثانية واصل منتخب اليونان بطل أمم أوروبا انتصارته المتتالية وأطاح بنظيره الفرنسي بفارق 17 نقطة مؤكدا تفوقه الشخصي عليه حيث فاز عليه في آخر 13 مواجهة بينهما .
LOC,وفرنسا,وإلى جانب إيطاليا ستأتي القوات الأوروبية أيضا من إسبانيا وبلجيكا وهولندا وفرنسا إضافة للدعم اللوجستي من ألمانيا .
LOC,بلغاريا,وبالفعل انطلقت بدراجتي صباح يوم الاحد 3 سبتمبر لأبدأ المغامرة ، كنت أشعر ببعض الرهبة ولكن تصميمي مكنني من أن أواصل الرحلة التي عبرت خلالها علي حوالي 13 دولة هي : النرويج ، الدانمارك ، المانيا ، سويسرا ، مجموعة دول يوغسلافيا السابقة ، مقدونيا ، اليونان ، بلغاريا ، تركيا ، سويسرا ، الأردن ، السعودية وصولا لقطر .
LOC,إيران,ومنذ انتخابه في العام الماضي لم يهدأ الصراع الذي بدأ ينشأ في إيران بين القوى المطالبة بالتغيير وتجسدها القوى الاجتماعية الصاعدة من شباب ونساء ، وبين القوى التقليدية المسيطرة على مقاليد الحكم والإدارة وتسعى للحفاظ على الأوضاع القائمة ، ولذا فإن الصدمة التي تلقتها القوى المحافظة اليمينية بفوز الرئيس خاتمي ، جعلتها في حالة استنفار جماعي ودائم لمناوأة سياساته الإصلاحية ذات النهج الليبرالي وهو الذي دفع بدوره القوى الاجتماعية الصاعدة والتي تقف خلف تيار الرئيس خاتمي الإصلاحي ، لكي تعبر عن نفسها أيضا بنفس الحدة وحالة الاستنفار .
LOC,العراق,"وقال رمضان ان "" الاصوات الرافضة للسياسة العدوانية ضد العراق تتصاعد يوميا واصبح الرأي العام الدولي على اطلاع بحقيقة المخطط الاميركي الصهيوني الشرير الذي لا يستهدف العراق فحسب بل الامة العربية جميعا "" ."
LOC,الميت,ويبحث المشاركون في الاجتماعات التي ستعقد في مركز الملك الحسين بن طلال للمؤتمرات في منطقة البحر الميت آليات تنفيذ الأولويات الوطنية التي اتفق المشاركون عليها في الاجتماع التمهيدي للملتقى الذي عقد في الثاني عشر من الشهر الحالي .
LOC,الخليج,"وقال سيمون هول ، المسؤول الدولي في "" جامعة آستون "" : "" ساعدنا معرض الخليج للتعليم والتدريب 2006 على سبر المتطلبات التعليمية لمختلف شرائح المجتمع في منطقة الخليج ."
LOC,غزة,إسرائيل اغتالت شهداء الشجاعية بنيران القناصة ( الفرنسية ) ارتفع أمس عدد الشهداء الفلسطينيين في حي الشجاعية بقطاع غزة إلى ثمانية بعد أن نفذت القوات الإسرائيلية عمليات قنص ضد فلسطينيين في أطراف الحي الواقع شرق مدينة غزة .
MISC,أنجلوس,يذكر أن النجم الأميركي أحرز لقب دورة ستانفورد العام الماضي بتغلبه على اللوكسمبورغي جيلر مولر 6 - 4 و 7 - 5 في المباراة النهائية رافعا رصيده من الألقاب في مسيرته الاحترافية إلى 60 ، وفي دورة لوس أنجلوس إلى 4 ألقاب .
MISC,لاعب,الشوط الثاني لم يختلف عن سابقه حيث واصل الجزيرة أداءه المتوازن في المباراة وبدأ يركز في هجماته التي شنها على حارس قطر مستغلا خبرة دياكيه في الوسط وظهر خط الدفاع بقيادة خلف سالم ويوسف عبد الله وسالم مسعود مترابط ومنسجم إلى حد كبير وتمكنوا من قطع الطريق على الهجوم القطري ، كما قدم عبد الله قاسم في الهجوم دورا كبيرا وبالذات في توفير العمق الهجومي. وبالرغم من السيطرة الميدانية للجزيرة إلا أن الفريق لم يتمكن من ترجمتها بالشكل المناسب وتجاه هذا الوضع يجري فيرسلاين أول تغييراته في المباراة بإشراك يوسف عبد العزيز بديلا لناصر مسعود لزيادة فاعلية الوسط ، وتشهد الدقيقة 28 فرصة ذهبية للجزيرة لتسجيل هدف التقدم عندما حول البديل يوسف حسن كرة عرضية لدياكيه وهو المنطلق إلى الأمام والذي لعب الكرة مباشرة أمام المرمى ولكن تسديدة افتقدت التركيز المطلوب. وحصل لاعب فريق الجزيرة حمد محمد على جائزة أفضل لاعب في المباراة نظرا لمستواه الفني العالي وجهده الكبير في اللقاء حيث اختارت اللجنة المشرفة على الجائزة حمد بالرغم من حصوله على بطاقة صفراء في المباراة .
MISC,ثورة,"وقال إنه انتهى من كتابة الثلاثية الشهيرة "" بين القصرين "" و "" قصر الشوق "" و "" السكرية "" قبل قيام ثورة يوليو / تموز 1952 في مصر ."
MISC,اللص,"وتجاوز محفوظ في الستينيات أزمة "" أولاد حارتنا "" بالانشغال بكتابة أعمال ذات طابع رمزي يجسد فلسفة الشك والبحث عن يقين وغاية للحياة وهي روايات "" اللص والكلاب "" و "" السمان والخريف "" و "" الطريق "" و "" الشحاذ "" و "" ثرثرة فوق النيل "" و "" ميرامار "" فضلا عن عدد من المجموعات القصصية منها "" خمارة القط الاسود "" و "" تحت المظلة "" ."
MISC,إسترليني,"أعرب قائد منتخب ألمانيا ولاعب خط وسط نادي تشلسي الإنجليزي لكرة القدم مايكل بالاك عن ثقته بأن المهاجم الأوكراني أندري شفتشينكو الذي انضم هذا الصيف إلى النادي مقابل 30 مليون جنيه إسترليني ، "" سيقود تشلسي لإحراز ثلاثة ألقاب بهذا الموسم "" ."
MISC,الدمشقية,- كـ معجم الأسر و الأعلام الدمشقية للصواف صـ 32 و 414 .
MISC,فرنك,قرر الاتحاد الدولي لكرة القدم إيقاف قائد وصانع ألعاب المنتخب الفرنسي زين الدين زيدان 3 مباريات وتغريمه 7500 فرنك سويسري ( 4800 يورو ) ، عقابا له على توجيه ضربة برأسه إلى مدافع المنتخب الإيطالي ماركو ماتيراتزي في المباراة النهائية لمونديال ألمانيا .
MISC,درهم,دبي - “ الخليج ” : أعطت أسواق الأسهم المحلية إشارة تفاؤل إضافية للمستثمرين بعدما أفلتت أمس من مصيدة الجني السريع للأرباح وتماسكت عند مستويات الارتفاع السعري التي سجلتها في نهاية الأسبوع الماضي ، وذلك بالرغم من الضغوط المتصاعدة على هذه المستويات السعرية طوال جلسة التداول والتي أدت في نهاية الجلسة إلى تراجع محدود عن الأسعار التي تم التداول بها غالبية الوقت أمس ، وخصوصاً بالنسبة لسهم “ إعمار ” الذي سجل في آخر سعر تداول 4ر12 درهم بعدما تم تداوله معظم الجلسة عند أسعار تراوحت حول 65ر12 درهم وبلغت في ذروتها 8ر12 درهم ليغلق السهم على 55ر12 درهم .
MISC,إيطاليا,وشدد على أن الحزب لن ينسى القوى التي وقفت معه في هذه الحرب ولن يتصرف إلا بحس وطني وأخذ القيم المتعارف عليها في الاعتبار في التعامل مع الآخرين ألونسو يتهم شوماخر بافتقاد الروح الرياضية ألونسو يعبر عن إحباطه من العقوبة التي نالها في جائزة إيطاليا الكبرى ( الأوروبية ) شن الإسباني فرناندو ألونسو بطل العالم لسباقات سيارات فورمولا واحد هجوما حادا على الألماني مايكل شوماخر البطل السابق وقال إنه أكثر سائق يفتقد إلى الروح الرياضية في تاريخ هذه الرياضة .
MISC,الاقتصادي,وزراء الاقتصاد والتجارة والمالية العرب يجتمعون غداً بالقاهرة القاهرة ( د ب أ ) - بدأت في القاهرة امس السبت أعمال الدورة السابعة والثمانين للمجلس الاقتصادي والاجتماعي التابع لجامعة الدول العربية علي مستوي المندوبين وكبار المسئولين بوزارات الاقتصاد والتجارة والمالية في الدول العربية لمناقشة جدول الاعمال الاجتماع الوزاري ومشاريع القرارات التي ستعرض علي الوزراء غداً الاثنين .
MISC,القيادة,الدوحة - الراية : يشارك الاعلامي البارز تيم سيباستيان في مؤتمر القيادة والريادة في الشرق الأوسط الذي تنظمه كيوتل في سبتمبر الجاري وهو ليس غريبا عن الشرق الأوسط .
MISC,دولار,""" خسائر الاقتصاد الإسرائيلي جراء العدوان على لبنان تفوق 200 مليون دولار يوميا "" وأكد الخبراء أن الخسائر المادية اللاحقة بالاقتصاد الإسرائيلي جراء إغلاق المصانع وتعطيل المرافق التجارية تقدر بنحو 400 مليون شيكل يوميا ( 90 مليون دولار ) بينما ينفق الجيش يوميا نحو نصف مليار شيكل ( 112.5 مليون دولار ) ."
MISC,حارتنا,"وتجاوز محفوظ في الستينيات أزمة "" أولاد حارتنا "" بالانشغال بكتابة أعمال ذات طابع رمزي يجسد فلسفة الشك والبحث عن يقين وغاية للحياة وهي روايات "" اللص والكلاب "" و "" السمان والخريف "" و "" الطريق "" و "" الشحاذ "" و "" ثرثرة فوق النيل "" و "" ميرامار "" فضلا عن عدد من المجموعات القصصية منها "" خمارة القط الاسود "" و "" تحت المظلة "" ."
MISC,مؤتمر,الدوحة - الراية : يشارك الاعلامي البارز تيم سيباستيان في مؤتمر القيادة والريادة في الشرق الأوسط الذي تنظمه كيوتل في سبتمبر الجاري وهو ليس غريبا عن الشرق الأوسط .
MISC,الإسلام,وظلت هذه المملكة قائمة لأكثر من أربعة قرون حتي غزاها الفرس الساسانيين وضموها لهم وظلت تحت حكمهم منذ عام 605م حتي فتحها العرب بعد ظهور الإسلام .
MISC,عبث,"وطلب موسى نموذجا مما كتب فأعطاه محفوظ مسودة "" عبث الاقدار "" ثم فوجيء ذات يوم بمن يطرق بابه ويعطيه النسخ الأولى من الرواية وكانت تلك النسخ أول أجر يحصل عليه من الكتابة ."
